# Captured 2020-06-20 10:24:44.916993 by jkff
# Built at revision 15e86df (dirty - added the breath_id debug variable)
#
# This uses default GUI parameters:
#  Command Pressure mode
#  PIP 15
#  PEEP 5
#  RR 12
#  I-Time 1
#
# The test lung is the simple one (blue bag between two styrofoam sheets and a
# rubber band, tubes tucked under the band for more resistance)
#
# To re-capture:
# * Fire up the vent and also connect it to your computer over serial
# * Run utils/controller_debug.py
# * In there, say:
#
#  ] trace start pressure net_flow volume
#  ] get trace_samples
#  ... (repeat until it says 4096) ...
#  ] trace download --dest=trace.dat
#
time(sec) pressure net_flow volume breath_id
38.950 4.892 -13.984 4.356 216173885
38.960 4.904 -10.160 4.236 216173885
38.970 4.914 -0.375 4.183 216173885
38.980 4.929 -12.392 4.119 216173885
38.990 4.952 9.902 4.107 216173885
39.000 4.986 10.969 4.211 216173885
39.010 4.954 -14.378 4.194 216173885
39.020 5.060 -27.885 3.983 216173885
39.030 5.032 24.521 3.966 216173885
39.040 5.034 -1.598 4.080 216173885
39.050 5.055 -9.431 4.025 216173885
39.060 5.092 -14.161 3.907 216173885
39.070 5.065 -2.326 3.825 216173885
39.080 5.094 -5.141 3.788 216173885
39.090 5.113 1.616 3.770 216173885
39.100 5.111 -1.923 3.768 216173885
39.110 5.136 -8.141 3.718 216173885
39.120 5.114 21.335 3.784 216173885
39.130 5.097 -6.736 3.857 216173885
39.140 5.049 -7.453 3.786 216173885
39.150 5.106 4.596 3.772 216173885
39.160 5.080 -17.272 3.708 216173885
39.170 5.092 -27.285 3.486 216173885
39.180 5.032 11.252 3.405 216173885
39.190 5.021 -29.019 3.317 216173885
39.200 5.003 -25.656 3.043 216173885
39.210 5.015 -0.839 2.911 216173885
39.220 5.000 4.972 2.931 216173885
39.230 5.002 -26.077 2.826 216173885
39.240 4.975 -2.176 2.685 216173885
39.250 4.933 -12.705 2.610 216173885
39.260 4.975 -12.680 2.483 216173885
39.270 4.944 -7.889 2.381 216173885
39.280 4.947 -3.059 2.326 216173885
39.290 4.967 -23.119 2.195 216173885
39.300 4.938 25.454 2.207 216173885
39.310 4.903 -5.713 2.305 216173885
39.320 4.901 13.342 2.343 216173885
39.330 4.925 -18.544 2.317 216173885
39.340 4.954 -11.114 2.169 216173885
39.350 4.913 10.553 2.166 216173885
39.360 4.989 -8.329 2.177 216173885
39.370 4.977 -24.113 2.015 216173885
39.380 4.958 -12.225 1.834 216173885
39.390 4.986 -13.231 1.706 216173885
39.400 4.945 -5.405 1.613 216173885
39.410 4.952 -8.364 1.544 216173885
39.420 4.975 34.419 1.674 216173885
39.430 4.973 3.556 1.864 216173885
39.440 4.955 -1.894 1.873 216173885
39.450 5.004 11.993 1.923 216173885
39.460 5.040 -3.191 1.967 216173885
39.470 5.019 -11.718 1.893 216173885
39.480 5.040 5.882 1.863 216173885
39.490 5.079 -0.202 1.892 216173885
39.500 5.071 -9.753 1.842 216173885
39.510 5.060 -31.532 1.636 216173885
39.520 5.095 3.526 1.496 216173885
39.530 5.059 2.206 1.524 216173885
39.540 5.053 -18.756 1.442 216173885
39.550 5.053 4.135 1.368 216173885
39.560 5.005 2.330 1.401 216173885
39.570 5.030 -20.672 1.309 216173885
39.580 5.034 -10.463 1.153 216173885
39.590 5.023 11.143 1.157 216173885
39.600 4.999 7.611 1.251 216173885
39.610 5.053 -6.567 1.256 216173885
39.620 4.980 10.616 1.276 216173885
39.630 4.996 -16.898 1.245 216173885
39.640 5.054 -8.104 1.120 216173885
39.650 5.005 -11.516 1.021 216173885
39.660 4.965 -13.857 0.895 216173885
39.670 4.962 11.800 0.884 216173885
39.680 4.970 9.716 0.992 216173885
39.690 4.955 -15.408 0.963 216173885
39.700 4.984 0.956 0.891 216173885
39.710 4.966 -18.624 0.803 216173885
39.720 4.978 -11.031 0.655 216173885
39.730 4.973 3.957 0.619 216173885
39.740 4.983 16.557 0.722 216173885
39.750 4.947 2.703 0.818 216173885
39.760 4.963 -7.103 0.796 216173885
39.770 4.954 10.746 0.814 216173885
39.780 4.947 -1.808 0.859 216173885
39.790 4.962 15.950 0.930 216173885
39.800 5.004 -9.707 0.961 216173885
39.810 5.009 -13.814 0.843 216173885
39.820 5.001 3.357 0.791 216173885
39.830 5.025 -8.249 0.767 216173885
39.840 4.989 -3.651 0.707 216173885
39.850 5.015 5.688 0.717 216173885
39.860 5.004 -8.289 0.704 216173885
39.870 4.994 -14.511 0.590 216173885
39.880 5.034 -7.498 0.480 216173885
39.890 5.035 -0.830 0.439 216173885
39.900 5.039 -15.214 0.358 216173885
39.910 5.014 -13.923 0.213 216173885
39.920 5.036 -8.091 0.103 216173885
39.930 4.991 -1.532 0.054 216173885
39.940 4.986 0.526 0.049 216173885
39.950 5.022 2.625 0.065 216173885
39.960 5.021 -16.715 -0.005 216173885
39.970 5.018 -4.481 -0.111 216173885
39.980 5.060 -16.225 -0.215 216173885
39.990 4.997 -4.231 -0.317 216173885
40.000 5.005 -8.964 -0.383 216173885
40.010 5.026 2.864 -0.414 216173885
40.020 4.973 -51.572 -0.657 216173885
40.030 4.988 -10.856 -0.969 216173885
40.040 5.013 12.412 -0.961 216173885
40.050 4.996 22.570 -0.786 216173885
40.060 4.976 -9.661 -0.722 216173885
40.070 5.026 -3.196 -0.786 216173885
40.080 5.009 -1.972 -0.812 216173885
40.090 4.985 -13.947 -0.892 216173885
40.100 4.987 1.024 -0.956 216173885
40.110 4.994 -6.154 -0.982 216173885
40.120 4.983 -7.559 -1.050 216173885
40.130 5.008 -8.118 -1.129 216173885
40.140 4.975 -2.941 -1.184 216173885
40.150 4.930 -5.176 -1.225 216173885
40.160 4.949 -9.872 -1.300 216173885
40.170 4.995 7.813 -1.310 216173885
40.180 4.953 14.672 -1.198 216173885
40.190 4.974 5.039 -1.099 216173885
40.200 4.992 15.968 -0.994 216173885
40.210 4.949 -25.810 -1.043 216173885
40.220 5.002 -9.992 -1.222 216173885
40.230 5.008 35.820 -1.093 216173885
40.240 4.986 -19.523 -1.012 216173885
40.250 5.016 6.047 -1.079 216173885
40.260 5.005 5.686 -1.021 216173885
40.270 5.033 13.605 -0.924 216173885
40.280 5.006 -18.776 -0.950 216173885
40.290 5.037 25.159 -0.918 216173885
40.300 5.005 3.872 -0.773 216173885
40.310 5.032 -21.851 -0.863 216173885
40.320 5.069 10.049 -0.922 216173885
40.330 5.047 -6.606 -0.905 216173885
40.340 5.011 -4.247 -0.959 216173885
40.350 5.042 9.595 -0.932 216173885
40.360 4.978 -10.325 -0.936 216173885
40.370 4.997 7.211 -0.951 216173885
40.380 5.008 -8.298 -0.957 216173885
40.390 5.020 -4.631 -1.021 216173885
40.400 5.006 -14.944 -1.119 216173885
40.410 4.981 16.978 -1.109 216173885
40.420 4.981 1.279 -1.018 216173885
40.430 4.977 -24.650 -1.135 216173885
40.440 4.997 21.178 -1.152 216173885
40.450 5.023 2.352 -1.034 216173885
40.460 4.951 15.181 -0.947 216173885
40.470 4.975 -6.882 -0.905 216173885
40.480 4.985 14.977 -0.865 216173885
40.490 4.995 -29.677 -0.938 216173885
40.500 5.009 15.106 -1.011 216173885
40.510 5.024 16.435 -0.853 216173885
40.520 4.963 -23.164 -0.887 216173885
40.530 4.992 15.698 -0.924 216173885
40.540 4.994 9.244 -0.800 216173885
40.550 4.972 -13.214 -0.819 216173885
40.560 5.022 -29.187 -1.031 216173885
40.570 5.064 -11.084 -1.233 216173885
40.580 4.976 11.007 -1.233 216173885
40.590 5.013 20.502 -1.076 216173885
40.600 5.015 2.621 -0.960 216173885
40.610 5.015 -29.209 -1.093 221183848
40.620 5.031 0.818 -1.235 221183848
40.630 5.063 28.395 -1.089 221183848
40.640 5.158 18.352 -0.855 221183848
40.650 5.354 55.263 -0.487 221183848
40.660 5.374 92.124 0.250 221183848
40.670 5.639 174.524 1.583 221183848
40.680 6.074 340.935 4.160 221183848
40.690 6.802 298.417 7.358 221183848
40.700 7.342 506.763 11.383 221183848
40.710 8.349 659.110 17.212 221183848
40.720 8.639 885.838 24.937 221183848
40.730 10.604 937.760 34.055 221183848
40.740 11.568 1368.384 45.586 221183848
40.750 12.972 1308.073 58.968 221183848
40.760 15.251 1271.042 71.863 221183848
40.770 16.972 1320.765 84.826 221183848
40.780 18.795 1495.491 98.903 221183848
40.790 19.941 1459.644 113.679 221183848
40.800 21.371 1134.516 126.650 221183848
40.810 22.202 1107.933 137.862 221183848
40.820 23.031 943.270 148.119 221183848
40.830 23.677 748.817 156.580 221183848
40.840 24.129 543.952 163.042 221183848
40.850 24.206 353.429 167.529 221183848
40.860 23.560 58.142 169.587 221183848
40.870 24.083 -386.886 167.943 221183848
40.880 22.697 -400.556 164.006 221183848
40.890 22.969 -346.259 160.272 221183848
40.900 21.979 -362.552 156.728 221183848
40.910 21.526 -414.831 152.841 221183848
40.920 20.849 -430.870 148.612 221183848
40.930 20.114 -402.894 144.444 221183848
40.940 19.613 -399.092 140.434 221183848
